epoch,selection_epoch,negative_mode,trajectory_id,state_index,global_state_index,target_parent_asin,positive_parent_asin,negative_parent_asin,survivor_pool_size,eligible_negative_pool_size,excluded_product_split_count,candidate_pre_pool_size,sampler_type,negative_in_survivor_set,indistinguishable,trajectory_state_weight,evidence_weight,sampling_weight,ambiguity_weight
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B077D38T7C,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B0936S4KY5,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B077Y4D7X8,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B07NQL7G8T,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B014Y3QQ8I,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B07XZ8713S,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B00YECGSWY,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B06XKPWM54,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B07S1Y2K1C,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B098T97JY8,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B077PRS3NS,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B074Y8DJG5,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B07F6Y58ZX,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B00N4T3WEU,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B07DZZPFL5,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B01LW7MKQP,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B00CK6APB6,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B08CDMDGFW,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B00JJQ89MW,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B00YSZHTXY,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B09YRKZNC6,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B01LSMHKWY,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B08NPQTLVL,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B07K5LMCR4,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B00OYAMHQW,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B08DXQ4FXY,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B095DDPZT3,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B06XYLNSRV,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,2,17,B07B3JSC58,B07B3JSC58,B000UEBJCO,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B015QLZ6JC,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B077D38T7C,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B00TA55B9G,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B0B9BGSVGW,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B077Y4D7X8,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B0936S4KY5,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B00YECGSWY,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B06XKPWM54,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B014Y3QQ8I,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B07XZ8713S,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B074Y8DJG5,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B07S1Y2K1C,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B077PRS3NS,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B07NQL7G8T,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B098T97JY8,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B089Q8TBDN,111,89,22,89,near_match,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B00JJQ89MW,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B00CK6APB6,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B072KP9JBJ,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B008QZP7HC,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B08J4DK3DS,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
5,5,survivor_dynamic,4,3,18,B07B3JSC58,B07B3JSC58,B07Y8BFSPP,111,89,22,89,random,True,True,0.20000000298023224,0.05,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B07NS5JKW6,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00965MNAU,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B008KAAKWA,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B07FKNNRFK,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00AOJNNQU,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B07RRWG3WM,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B0829PD3BC,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B009ZDEM66,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B01N7KLQ9U,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B01KWFYSXM,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00NCV2WMS,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00IS00054,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00JRTTJ3Y,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00XVA6528,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B08176BKCY,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00L33ODK6,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00A1ZF71Q,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B01NA9O1GV,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00IS00X6K,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B07LC5M33L,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B0BR1RM8BS,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B07DR8SLT1,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00SDCIAEK,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B07HKK2GDG,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00CYFWIYA,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00R5I52B2,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B01BLUDC70,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00XC4YA2K,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B01IA2ZGH6,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B012B5USWG,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B011LPI8WE,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,0,0,B08BV2JPQW,B08BV2JPQW,B00AM4JCR6,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B008KAAKWA,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B07NS5JKW6,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00AOJNNQU,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00HANOGR8,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B07FKNNRFK,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00B5ZU8WO,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00R58PKX2,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B0829PD3BC,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B083HWSJ5Q,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B014K1RQ10,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B01KWFYSXM,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00IS00054,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B01K4H6AA2,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B07DVLB4FX,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B0101629P6,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B013UE3GEE,437,342,95,128,near_match,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B01BZOZQ7Q,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00L4595QU,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00PW8B9SM,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B0C678YX1T,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B009ZDEM66,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00G6CNFZ8,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B012B5USWG,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B079GSXGQ8,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B07DGY3GYT,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00B630DSY,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B002UZXWX0,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00LM5X6R6,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B01HGW5S7O,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B01HQR2H46,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B00AOERBA4,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,0,1,1,B08BV2JPQW,B08BV2JPQW,B08L63C8HG,437,342,95,128,random,True,True,0.3333333432674408,0.3333333333333333,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B0BSS36XCS,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B0149B4YHK,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07DJSPRYY,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B004JYCIDU,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07DQSWHWN,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B00F0TO1S8,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B083P49XBY,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B00YBBN9B6,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07NCS6DTX,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B09JVB9G5P,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07HC5LL2H,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07YDZZDGQ,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07YF1THQ6,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07C3J1VSQ,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B0036UZNBC,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B004X0PSV4,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B008VPRDM4,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B00LUIB2V2,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B008U7KRBW,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07CLKVV5K,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B017HY4YAI,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B0038A1A0I,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B00L10BT3A,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07B8LDKVH,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07CGSLYVL,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B000TGPTOC,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B09WCYC17X,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B0CKQ3CKZH,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B07FHZ5VGS,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B06ZYBR3GC,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B0BT8T2FQ3,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,0,6,B00W57TS6S,B00W57TS6S,B00M798WWA,45,36,9,36,random,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B0BSS36XCS,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B0149B4YHK,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B004JYCIDU,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B07DJSPRYY,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B07DQSWHWN,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B00YBBN9B6,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B083P49XBY,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B00F0TO1S8,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B07C3J1VSQ,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B07HC5LL2H,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B07YDZZDGQ,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
6,6,survivor_dynamic,2,1,7,B00W57TS6S,B00W57TS6S,B07YF1THQ6,45,36,9,36,near_match,True,True,0.3333333432674408,0.05,0.03125,0.1
